"","V1","trialid","ppid","block","maxyr","onsettime","dn","ttlc.failure","rt","disengage_trialtime","world_x_disengaged","world_z_disengaged","world_x_onset","world_z_onset","peak_swa","peak_sr","disengaged","early.disengagement","ttlc.takeover","X","steeringbias_disengaged","failure.point","remove"
"228",384,"13_2_6_8_N",13,2,6,8,"N",1.9,0.68333333333333,8.68333333333333,9.5293378829956,68.1146545410156,7.24286651611328,63.1464958190918,75.0599992275238,3.95999729633331,1,FALSE,1.21666666666667,387,-8.83502826521268,"Bend apex",FALSE
"229",385,"13_3_13_1.5_D",13,3,13,1.5,"D",3.23,2.583333,3.583333,0.04420003,28.82147,0.002727467,12.15665,53.46,2.969999,1,FALSE,0.646667,388,-3.37562910346023,"Straight",FALSE
"230",387,"13_3_13_11_N",13,3,13,11,"N",1.63,0.76667,11.76667,43.24039,67.20845,37.10277,67.22073,83.43,3.33,1,FALSE,0.86333,390,-16.2230232281937,"Bend exit",FALSE
"231",388,"13_3_13_5_D",13,3,13,5,"D",1.38,0.65,5.65,3.353819,45.06599,1.999184,40.0403,90,5.4,1,FALSE,0.73,391,-8.86853783088714,"Bend entry",FALSE
"232",389,"13_3_13_5_N",13,3,13,5,"N",1.38,0.566667,5.566667,3.180062,44.34855,1.999809,39.96964,90,4.950001,1,FALSE,0.813333,392,-8.52929593189929,"Bend entry",FALSE
"233",390,"13_3_13_8_D",13,3,13,8,"D",1.3,0.449999999999999,8.45,17.63366,62.0539,14.79857,59.83275,90,4.59,1,FALSE,0.850000000000001,393,-14.595565443154,"Bend apex",FALSE
"234",400,"13_3_6_1.5_D",13,3,6,1.5,"D",4.02,2.95,3.95,-0.0391202904284,31.7297401428223,0.00664779543876648,12.1296253204346,32.0400005578995,1.79999962449074,1,FALSE,1.07,403,-2.19183803996071,"Straight",FALSE
"235",401,"13_3_6_1.5_N",13,3,6,1.5,"N",4.02,3.1,4.1,-0.0393741205334663,33.0062980651856,0.00756208319216967,12.2079267501831,38.7899994850159,2.07000017166138,1,FALSE,0.92,404,-2.458290189447,"Straight",FALSE
"236",402,"13_3_6_11_D",13,3,6,11,"D",2.57,1.05,12.05,25.8439388275146,89.520149230957,20.2857666015625,83.2204132080078,68.8499987125397,3.7799996137619,1,FALSE,1.52,405,-11.9066292635491,"Bend exit",FALSE
"237",403,"13_3_6_11_N",13,3,6,11,"N",2.57,1.3,12.3,27.1639137268066,91.0083999633789,20.2712707519531,83.2175750732422,49.050001502037,2.25000053644181,1,FALSE,1.27,406,-12.1236864679271,"Bend exit",FALSE
"238",404,"13_3_6_5_D",13,3,6,5,"D",2,0.86666666666667,5.86666666666667,1.83417558670044,46.9691848754883,0.95941948890686,40.0895195007324,60.6600022315979,3.59999924898148,1,FALSE,1.13333333333333,407,-4.86604179731988,"Bend entry",FALSE
"239",405,"13_3_6_5_N",13,3,6,5,"N",2,0.55,5.55,1.51433277130127,44.4512672424316,0.959222197532654,40.0847511291504,39.9600005149841,1.35000139474869,1,FALSE,1.45,408,-4.23862849833287,"Bend entry",FALSE
"240",406,"13_3_6_8_D",13,3,6,8,"D",1.9,0.83333333333333,8.83333333333333,10.0417356491089,69.215087890625,7.24422836303711,63.1641540527344,61.7399990558624,2.43000090122223,1,FALSE,1.06666666666667,409,-9.10929545176978,"Bend apex",FALSE
"241",407,"13_3_6_8_N",13,3,6,8,"N",1.9,0.550000000000001,8.55,9.09844303131104,67.2654495239258,7.25062036514282,63.2697944641113,59.0400016307831,3.77999961376191,1,FALSE,1.35,410,-8.66216062317125,"Bend apex",FALSE
"242",408,"13_4_13_1.5_D",13,4,13,1.5,"D",3.23,2.6,3.6,0.04472635,28.9311,0.002800858,12.12991,49.95,2.429998,1,FALSE,0.63,411,-3.41258850253012,"Straight",FALSE
"243",409,"13_4_13_1.5_N",13,4,13,1.5,"N",3.23,2.55,3.55,0.04372105,28.5285,0.002799596,12.1279,51.21,2.340001,1,FALSE,0.68,412,-3.27688490455281,"Straight",FALSE
"244",410,"13_4_13_11_D",13,4,13,11,"D",1.63,0.56667,11.56667,41.63183,67.214,37.09613,67.22232,89.73,3.690001,1,FALSE,1.06333,413,-16.1145582136749,"Bend exit",FALSE
"245",411,"13_4_13_11_N",13,4,13,11,"N",1.63,0.51667,11.51667,41.23963,67.29816,37.10141,67.3177,90,4.500001,1,FALSE,1.11333,414,-16.1762567803673,"Bend exit",FALSE
"246",412,"13_4_13_5_D",13,4,13,5,"D",1.38,0.466667,5.466667,2.971116,43.66275,1.999079,40.0559,90,4.410002,1,FALSE,0.913333,415,-8.24751236225419,"Bend entry",FALSE
"247",413,"13_4_13_5_N",13,4,13,5,"N",1.38,0.566667,5.566667,3.168163,44.35657,1.999695,39.97415,90,5.579998,1,FALSE,0.813333,416,-8.54355045233986,"Bend entry",FALSE
"248",414,"13_4_13_8_D",13,4,13,8,"D",1.3,0.550000000000001,8.55,18.26522,62.4299,14.80062,59.71589,90,5.4,1,FALSE,0.749999999999999,417,-14.7104950881184,"Bend apex",FALSE
"249",415,"13_4_13_8_N",13,4,13,8,"N",1.3,0.616667,8.616667,18.68552,62.76418,14.8002,59.7206,90,4.499996,1,FALSE,0.683333,418,-14.8714178843155,"Bend apex",FALSE
"250",424,"13_4_6_1.5_D",13,4,6,1.5,"D",4.02,3.13333333333333,4.13333333333333,-0.0427067540585995,33.1959571838379,0.00665676966309547,12.1302928924561,37.7099999785423,1.97999998927117,1,FALSE,0.886666666666669,427,-2.50266080060658,"Straight",FALSE
"251",425,"13_4_6_1.5_N",13,4,6,1.5,"N",4.02,3.06666666666667,4.06666666666667,-0.0412809923291206,32.6609153747559,0.00664802780374885,12.1287393569946,43.110000193119,2.42999956011772,1,FALSE,0.95333333333333,428,-2.38594204271303,"Straight",FALSE
"252",426,"13_4_6_11_D",13,4,6,11,"D",2.57,1.0166666666667,12.0166666666667,25.6598434448242,89.2939758300781,20.2699718475342,83.2014770507812,55.0799989700317,2.34000205993654,1,FALSE,1.5533333333333,429,-11.8631223259188,"Bend exit",FALSE
"253",427,"13_4_6_11_N",13,4,6,11,"N",2.57,0.633333333333301,11.6333333333333,23.6289386749268,86.9964370727539,20.2714996337891,83.2013092041016,39.5999997854233,1.53000175952911,1,FALSE,1.9366666666667,430,-11.5411700166232,"Bend exit",FALSE
"254",428,"13_4_6_5_D",13,4,6,5,"D",2,0.61666666666667,5.61666666666667,1.58178520202637,44.9871978759766,0.959394812583923,40.0918197631836,44.7300007939339,1.98000133037567,1,FALSE,1.38333333333333,431,-4.36645882251687,"Bend entry",FALSE
"255",429,"13_4_6_5_N",13,4,6,5,"N",2,0.98333333333333,5.98333333333333,1.95502400398254,47.9370994567871,0.962013185024262,40.131160736084,54.0900009870529,2.07000017166138,1,FALSE,1.01666666666667,432,-5.12879938997277,"Bend entry",FALSE
"256",430,"13_4_6_8_D",13,4,6,8,"D",1.9,0.733333333333331,8.73333333333333,9.70604801177978,68.4711456298828,7.24250507354736,63.1422386169434,56.7899984121323,1.25999987125397,1,FALSE,1.16666666666667,433,-8.91388009220095,"Bend apex",FALSE
"257",433,"14_1_13_11_D",14,1,13,11,"D",1.63,0.58333,11.58333,41.76413,67.21671,37.09678,67.23797,60.93,1.89,1,FALSE,1.04667,436,-16.1252890143984,"Bend exit",FALSE
"258",434,"14_1_13_11_N",14,1,13,11,"N",1.63,0.56667,11.56667,41.6302,67.37112,37.0945,67.39155,75.69,2.339997,1,FALSE,1.06333,437,-16.271322979373,"Bend exit",FALSE
"259",435,"14_1_13_5_D",14,1,13,5,"D",1.38,0.516667,5.516667,3.073592,44.13568,1.997763,40.14336,89.28,2.789999,1,FALSE,0.863333,438,-8.47249118679759,"Bend entry",FALSE
"260",436,"14_1_13_8_D",14,1,13,8,"D",1.3,0.566667000000001,8.566667,18.36168,62.62718,14.79226,59.8294,90,3.510003,1,FALSE,0.733332999999999,439,-14.8594009605616,"Bend apex",FALSE
"261",446,"14_1_6_1.5_D",14,1,6,1.5,"D",4.02,3.41666666666667,4.41666666666667,-0.0417752154171467,35.6391983032227,0.00867469049990177,12.3040790557861,48.6900007724762,2.2500005364418,1,FALSE,0.60333333333333,449,-3.07056845869863,"Straight",FALSE
"262",447,"14_1_6_1.5_N",14,1,6,1.5,"N",4.02,3.73333333333333,4.73333333333333,-0.0515727810561657,38.029052734375,0.0073032695800066,12.1867370605469,59.4900012016296,2.3399993777275,1,FALSE,0.28666666666667,450,-3.70476183237374,"Straight",FALSE
"263",448,"14_1_6_11_D",14,1,6,11,"D",2.57,0.699999999999999,11.7,24.0014762878418,87.6143188476562,20.2889003753662,83.4195709228516,34.6499991416931,1.26000255346298,1,FALSE,1.87,451,-11.7428798705695,"Bend exit",FALSE
"264",449,"14_1_6_11_N",14,1,6,11,"N",2.57,0.616666666666699,11.6166666666667,23.5676097869873,87.2230682373047,20.2987823486328,83.5305328369141,37.4400007724762,0.989999826997518,1,FALSE,1.9533333333333,452,-11.7492700184668,"Bend exit",FALSE
"265",450,"14_1_6_5_D",14,1,6,5,"D",2,0.63333333333333,5.63333333333333,1.60779547691345,45.3232917785645,0.967522382736206,40.2954597473145,39.9600005149841,1.80000096559524,1,FALSE,1.36666666666667,453,-4.46343558639917,"Bend entry",FALSE
"266",451,"14_1_6_5_N",14,1,6,5,"N",2,0.63333333333333,5.63333333333333,1.60994005203247,45.3733940124512,0.969704329967499,40.34814453125,40.0499993562698,1.25999987125397,1,FALSE,1.36666666666667,454,-4.47964207252168,"Bend entry",FALSE
"267",452,"14_1_6_8_D",14,1,6,8,"D",1.9,0.550000000000001,8.55,9.09120178222656,67.2715759277344,7.25107479095459,63.2747116088867,46.5300017595291,2.07000017166138,1,FALSE,1.35,455,-8.67163179037286,"Bend apex",FALSE
"268",453,"14_1_6_8_N",14,1,6,8,"N",1.9,0.66666666666667,8.66666666666667,9.49728107452393,68.2177047729492,7.25740957260132,63.3756408691406,72.3600018024444,4.04999881982803,1,FALSE,1.23333333333333,456,-8.92350304563005,"Bend apex",FALSE
"269",454,"14_2_13_1.5_D",14,2,13,1.5,"D",3.23,2.733333,3.733333,0.04696427,30.0736,0.002626178,12.19812,79.29,3.33,1,FALSE,0.496667,457,-3.81537785500495,"Straight",FALSE
"270",455,"14_2_13_1.5_N",14,2,13,1.5,"N",3.23,2.783333,3.783333,0.04837316,30.39942,0.002794964,12.13115,65.16,3.33,1,FALSE,0.446667,458,-3.93457316685673,"Straight",FALSE
"271",456,"14_2_13_11_D",14,2,13,11,"D",1.63,0.533329999999999,11.53333,41.36563,67.21248,37.09801,67.22051,67.41,3.059998,1,FALSE,1.09667,459,-16.0976455499326,"Bend exit",FALSE
"272",457,"14_2_13_11_N",14,2,13,11,"N",1.63,0.550000000000001,11.55,41.49087,67.58323,37.09109,67.60284,71.01,2.340002,1,FALSE,1.08,460,-16.4748925757814,"Bend exit",FALSE
"273",458,"14_2_13_5_D",14,2,13,5,"D",1.38,0.533333,5.533333,3.097554,44.24213,1.998477,40.11949,88.11,2.969999,1,FALSE,0.846667,461,-8.5230474568615,"Bend entry",FALSE
"274",459,"14_2_13_5_N",14,2,13,5,"N",1.38,0.616667,5.616667,3.284426,44.73435,1.999837,39.96853,90,3.869998,1,FALSE,0.763333,462,-8.70219015693282,"Bend entry",FALSE
"275",460,"14_2_13_8_D",14,2,13,8,"D",1.3,0.466666999999999,8.466667,17.73912,62.27364,14.79736,59.96885,90,3.33,1,FALSE,0.833333000000001,463,-14.7595153344062,"Bend apex",FALSE
"276",461,"14_2_13_8_N",14,2,13,8,"N",1.3,0.466666999999999,8.466667,17.73898,62.00247,14.79959,59.69981,90,5.130004,1,FALSE,0.833333000000001,464,-14.5082600836616,"Bend apex",FALSE
"277",470,"14_2_6_1.5_D",14,2,6,1.5,"D",4.02,3.5,4.5,-0.03928592056036,36.4153518676758,0.00996721629053354,12.4152402877808,55.5299985408783,2.07000017166137,1,FALSE,0.52,473,-3.26371493869923,"Straight",FALSE
"278",471,"14_2_6_1.5_N",14,2,6,1.5,"N",4.02,3.31666666666667,4.31666666666667,-0.0461808554828167,34.6548728942871,0.00656926818192005,12.1225004196167,39.1500002145767,2.07000017166138,1,FALSE,0.70333333333333,474,-2.83707621190533,"Straight",FALSE
"279",472,"14_2_6_11_D",14,2,6,11,"D",2.57,0.85,11.85,24.7952995300293,88.4265441894531,20.2809219360352,83.3249816894531,39.690001308918,1.25999987125396,1,FALSE,1.72,475,-11.8047734331545,"Bend exit",FALSE
"280",473,"14_2_6_11_N",14,2,6,11,"N",2.57,0.633333333333301,11.6333333333333,23.6449851989746,87.115478515625,20.2796649932861,83.3121643066406,30.6000003218651,0.899999141693115,1,FALSE,1.9366666666667,476,-11.6177013347077,"Bend exit",FALSE
"281",474,"14_2_6_5_D",14,2,6,5,"D",2,0.51666666666667,5.51666666666667,1.4864776134491,44.3180732727051,0.964451670646668,40.2159881591797,32.8500008583069,1.70999944210052,1,FALSE,1.48333333333333,477,-4.21756670920734,"Bend entry",FALSE
"282",475,"14_2_6_5_N",14,2,6,5,"N",2,1.51666666666667,6.51666666666667,2.50886845588684,52.4695510864258,0.973568260669708,40.4298095703125,90,3.24000120162964,1,FALSE,0.48333333333333,478,-6.51230170612767,"Bend entry",FALSE
"283",476,"14_2_6_8_D",14,2,6,8,"D",1.9,0.53333333333333,8.53333333333333,9.0344820022583,67.0052337646484,7.24307775497437,63.1302261352539,41.9399991631508,1.53000041842461,1,FALSE,1.36666666666667,479,-8.55674107419306,"Bend apex",FALSE
"284",477,"14_2_6_8_N",14,2,6,8,"N",1.9,0.53333333333333,8.53333333333333,9.03352642059326,67.0202713012695,7.24301290512085,63.1472282409668,47.5199997425079,2.61000126600266,1,FALSE,1.36666666666667,480,-8.56651294291582,"Bend apex",FALSE
"285",478,"14_3_13_1.5_D",14,3,13,1.5,"D",3.23,3.016667,4.016667,0.05302464,32.2626,0.002798034,12.13029,73.89,2.789999,1,FALSE,0.213333,481,-4.659979473642,"Straight",FALSE
"286",479,"14_3_13_1.5_N",14,3,13,1.5,"N",3.23,2.4,3.4,0.04012149,27.40189,0.002561422,12.21881,43.83,2.250001,1,FALSE,0.83,482,-2.91629571678084,"Straight",FALSE
"287",480,"14_3_13_11_N",14,3,13,11,"N",1.63,0.5,11.5,41.0935,67.72414,37.08923,67.74184,90,4.049996,1,FALSE,1.13,483,-16.5937955572928,"Bend exit",FALSE
"288",481,"14_3_13_5_D",14,3,13,5,"D",1.38,0.566667,5.566667,3.176781,44.34421,1.997728,39.96721,90,3.060001,1,FALSE,0.813333,484,-8.52896638583633,"Bend entry",FALSE
"289",482,"14_3_13_5_N",14,3,13,5,"N",1.38,0.633333,5.633333,3.319666,44.86593,1.999919,39.96991,90,5.309996,1,FALSE,0.746667,485,-8.76210023719926,"Bend entry",FALSE
"290",483,"14_3_13_8_D",14,3,13,8,"D",1.3,0.516667,8.516667,18.0545,62.36161,14.7988,59.8111,90,4.679999,1,FALSE,0.783333,486,-14.7242070097591,"Bend apex",FALSE
"291",484,"14_3_13_8_N",14,3,13,8,"N",1.3,0.533333000000001,8.533333,18.15938,62.5334,14.7972,59.89926,90,5.4,1,FALSE,0.766666999999999,487,-14.8455134838525,"Bend apex",FALSE
"292",493,"14_3_6_1.5_D",14,3,6,1.5,"D",4.02,3.38333333333333,4.38333333333333,-0.0436376221477985,35.2992820739746,0.00785002578049898,12.2321701049805,36.6300004720688,1.62000060081482,1,FALSE,0.636666666666669,496,-2.98883579233454,"Straight",FALSE
"293",494,"14_3_6_1.5_N",14,3,6,1.5,"N",4.02,3.08333333333333,4.08333333333333,-0.041564978659153,32.796257019043,0.00665777362883091,12.1302146911621,34.379999935627,1.25999987125396,1,FALSE,0.936666666666669,497,-2.4154063728473,"Straight",FALSE
"294",495,"14_3_6_11_D",14,3,6,11,"D",2.57,0.533333333333299,11.5333333333333,23.1145992279053,86.5079116821289,20.2790050506592,83.3032073974609,32.1299993991852,0.720000118017196,1,FALSE,2.0366666666667,498,-11.5321901023192,"Bend exit",FALSE
"295",496,"14_3_6_11_N",14,3,6,11,"N",2.57,0.949999999999999,11.95,25.3142337799072,88.9524383544922,20.275032043457,83.2569808959961,30.2399995923042,0.720000118017197,1,FALSE,1.62,499,-11.8432828437993,"Bend exit",FALSE
"296",497,"14_3_6_5_D",14,3,6,5,"D",2,0.66666666666667,5.66666666666667,1.63246643543243,45.3880043029785,0.959461748600006,40.0946502685547,37.5299996137619,1.44000023603439,1,FALSE,1.33333333333333,500,-4.46413328024338,"Bend entry",FALSE
"297",498,"14_3_6_5_N",14,3,6,5,"N",2,0.8,5.8,1.77722930908203,46.6657447814941,0.968343377113342,40.3154182434082,47.8800004720688,1.79999962449073,1,FALSE,1.2,501,-4.80348317942264,"Bend entry",FALSE
"298",499,"14_3_6_8_D",14,3,6,8,"D",1.9,0.56666666666667,8.56666666666667,9.14720439910889,67.2672576904297,7.24292182922363,63.1482238769531,41.1299988627434,1.88999980688095,1,FALSE,1.33333333333333,502,-8.62442436590688,"Bend apex",FALSE
"299",500,"14_3_6_8_N",14,3,6,8,"N",1.9,0.616666666666671,8.61666666666667,9.32191371917725,67.736328125,7.24915790557861,63.2540054321289,46.1700010299683,1.97999864816666,1,FALSE,1.28333333333333,503,-8.7690938627769,"Bend apex",FALSE
"300",501,"14_4_13_1.5_D",14,4,13,1.5,"D",3.23,2.766667,3.766667,0.04703402,30.40683,0.002405843,12.27449,53.28,2.07,1,FALSE,0.463333,504,-3.93850656744111,"Straight",FALSE
"301",503,"14_4_13_11_D",14,4,13,11,"D",1.63,0.51667,11.51667,41.23154,67.28125,37.09785,67.28904,60.66,2.699997,1,FALSE,1.11333,506,-16.1589130485535,"Bend exit",FALSE
"302",504,"14_4_13_11_N",14,4,13,11,"N",1.63,0.58333,11.58333,41.76279,67.42969,37.09339,67.45071,69.03,3.15,1,FALSE,1.04667,507,-16.3378082996855,"Bend exit",FALSE
"303",505,"14_4_13_5_D",14,4,13,5,"D",1.38,0.55,5.55,3.14496,44.21804,1.999909,39.96983,90,3.690001,1,FALSE,0.83,508,-8.47132482040492,"Bend entry",FALSE
"304",506,"14_4_13_5_N",14,4,13,5,"N",1.38,0.566667,5.566667,3.177293,44.70506,1.996708,40.32402,90,4.050002,1,FALSE,0.813333,509,-8.76397902167635,"Bend entry",FALSE
"305",507,"14_4_13_8_D",14,4,13,8,"D",1.3,0.566667000000001,8.566667,18.36708,62.63987,14.79872,59.84437,90,5.489999,1,FALSE,0.733332999999999,510,-14.8693054363262,"Bend apex",FALSE
"306",508,"14_4_13_8_N",14,4,13,8,"N",1.3,0.5,8.5,17.94756,62.36169,14.79744,59.89384,90,4.59,1,FALSE,0.8,511,-14.7636858449289,"Bend apex",FALSE
"307",517,"14_4_6_1.5_D",14,4,6,1.5,"D",4.02,3.11666666666667,4.11666666666667,-0.042235754430294,33.0633659362793,0.00664310902357101,12.1311378479004,50.7600009441376,2.61000126600265,1,FALSE,0.90333333333333,520,-2.47306689705179,"Straight",FALSE
"308",518,"14_4_6_1.5_N",14,4,6,1.5,"N",4.02,3.08333333333333,4.08333333333333,-0.0380628444254398,32.905891418457,0.0079220263287425,12.2393989562988,30.2399995923042,1.25999987125397,1,FALSE,0.936666666666669,521,-2.43536492287671,"Straight",FALSE
"309",519,"14_4_6_11_D",14,4,6,11,"D",2.57,1.1166666666667,12.1166666666667,26.1911544799805,89.8968963623047,20.2706775665283,83.2046661376953,35.0999987125397,1.44000023603439,1,FALSE,1.4533333333333,522,-11.9522514535964,"Bend exit",FALSE
"310",520,"14_4_6_5_D",14,4,6,5,"D",2,0.75,5.75,1.72362303733826,46.2007293701172,0.965723633766174,40.2473373413086,46.3499987125397,2.42999821901321,1,FALSE,1.25,523,-4.67850959978061,"Bend entry",FALSE
"311",521,"14_4_6_5_N",14,4,6,5,"N",2,0.58333333333333,5.58333333333333,1.55610954761505,44.8818778991699,0.965489745140076,40.2418403625488,42.6600006222725,1.62000060081482,1,FALSE,1.41666666666667,524,-4.35271678231775,"Bend entry",FALSE
"312",522,"14_4_6_8_D",14,4,6,8,"D",1.9,0.550000000000001,8.55,9.08914470672607,67.1303405761719,7.24213886260986,63.1348838806152,43.740000128746,1.35000139474869,1,FALSE,1.35,525,-8.58822060906247,"Bend apex",FALSE
"313",523,"14_4_6_8_N",14,4,6,8,"N",1.9,0.616666666666671,8.61666666666667,9.32382106781006,67.7741851806641,7.25191020965576,63.2941131591797,46.4399975538254,1.6199979186058,1,FALSE,1.28333333333333,526,-8.79057967243179,"Bend apex",FALSE
"314",524,"15_1_13_1.5_D",15,1,13,1.5,"D",3.23,2.2,3.2,0.0360813,25.83921,0.002501696,12.23991,50.67,2.61,1,FALSE,1.03,527,-2.45651892349681,"Straight",FALSE
"315",525,"15_1_13_1.5_N",15,1,13,1.5,"N",3.23,2.4,3.4,0.0407154,27.32811,0.002801625,12.12946,70.83,3.78,1,FALSE,0.83,528,-2.89245634248878,"Straight",FALSE
"316",526,"15_1_13_11_D",15,1,13,11,"D",1.63,0.66667,11.66667,42.43078,67.259,37.09466,67.28307,75.6,3.330003,1,FALSE,0.96333,529,-16.2116396849324,"Bend exit",FALSE
"317",527,"15_1_13_5_D",15,1,13,5,"D",1.38,0.633333,5.633333,3.305631,44.88337,1.999711,39.98552,90,2.88,1,FALSE,0.746667,530,-8.78415078113361,"Bend entry",FALSE
"318",528,"15_1_13_5_N",15,1,13,5,"N",1.38,0.783333,5.783333,3.630345,46.06005,1.999028,40.00779,90,4.59,1,FALSE,0.596667,531,-9.32786491678073,"Bend entry",FALSE
"319",529,"15_1_13_8_N",15,1,13,8,"N",1.3,0.550000000000001,8.55,18.26368,62.55667,14.79853,59.84196,90,3.960003,1,FALSE,0.749999999999999,532,-14.8292200458453,"Bend apex",FALSE
"320",537,"15_1_6_1.5_D",15,1,6,1.5,"D",4.02,2.9,3.9,-0.038220539689064,31.3276958465576,0.00663439463824034,12.1284637451172,33.4800007939339,1.35000005364418,1,FALSE,1.12,540,-2.1113014024455,"Straight",FALSE
"321",538,"15_1_6_1.5_N",15,1,6,1.5,"N",4.02,3.05,4.05,-0.0410231687128544,32.5274467468262,0.00663486681878567,12.1285820007324,34.9200010299683,1.88999980688095,1,FALSE,0.97,541,-2.35754602418954,"Straight",FALSE
"322",539,"15_1_6_11_D",15,1,6,11,"D",2.57,1.15,12.15,26.3678455352783,90.0766067504883,20.2703113555908,83.1841583251953,56.25,2.97000199556352,1,FALSE,1.42,542,-11.9666722616525,"Bend exit",FALSE
"323",540,"15_1_6_11_N",15,1,6,11,"N",2.57,1.5666666666667,12.5666666666667,28.5818214416504,92.5957107543945,20.2697582244873,83.2001953125,52.6499980688095,2.4299982190132,1,FALSE,1.0033333333333,543,-12.3530702349921,"Bend exit",FALSE
"324",541,"15_1_6_5_D",15,1,6,5,"D",2,0.76666666666667,5.76666666666667,1.73766720294952,46.2514572143555,0.963090538978577,40.1639671325684,57.5999987125397,2.33999937772751,1,FALSE,1.23333333333333,544,-4.68444735175743,"Bend entry",FALSE
"325",542,"15_1_6_8_D",15,1,6,8,"D",1.9,1.4,9.4,11.9529314041138,73.440185546875,7.25063705444336,63.2724609375,78.0299985408783,3.86999845504761,1,FALSE,0.5,546,-10.3364368559954,"Bend apex",FALSE
"326",543,"15_1_6_8_N",15,1,6,8,"N",1.9,1.11666666666667,9.11666666666667,11.003493309021,71.4135665893555,7.2527813911438,63.3040313720703,67.3200023174286,2.69999742507935,1,FALSE,0.783333333333329,547,-9.74846035663261,"Bend apex",FALSE
"327",544,"15_2_13_1.5_D",15,2,13,1.5,"D",3.23,2.45,3.45,0.04171467,27.72878,0.002798946,12.12894,54.45,2.250001,1,FALSE,0.78,548,-3.01788043784499,"Straight",FALSE
"328",545,"15_2_13_1.5_N",15,2,13,1.5,"N",3.23,2.25,3.25,0.03770059,26.12647,0.00279369,12.13085,47.43,1.44,1,FALSE,0.98,549,-2.53683321250591,"Straight",FALSE
"329",546,"15_2_13_11_D",15,2,13,11,"D",1.63,0.699999999999999,11.7,42.69846,67.22238,37.09663,67.23264,76.23,2.159999,1,FALSE,0.930000000000001,550,-16.194586596698,"Bend exit",FALSE
"330",547,"15_2_13_5_D",15,2,13,5,"D",1.38,0.616667,5.616667,3.282642,44.90208,1.99836,40.13683,90,3.059998,1,FALSE,0.763333,551,-8.81377116110272,"Bend entry",FALSE
"331",548,"15_2_13_5_N",15,2,13,5,"N",1.38,0.533333,5.533333,3.099579,44.10728,1.999635,39.98185,90,4.770003,1,FALSE,0.846667,552,-8.43430278033858,"Bend entry",FALSE
"332",558,"15_2_6_1.5_D",15,2,6,1.5,"D",4.02,2.91666666666667,3.91666666666667,-0.0355484932661057,31.5584926605225,0.00776189286261797,12.2254819869995,31.4999994635582,1.79999962449074,1,FALSE,1.10333333333333,562,-2.154307544797,"Straight",FALSE
"333",559,"15_2_6_11_D",15,2,6,11,"D",2.57,1.1833333333333,12.1833333333333,26.5556678771973,90.4212036132812,20.2804546356201,83.3297119140625,39.5999997854233,1.07999950647354,1,FALSE,1.3866666666667,563,-12.0960356813572,"Bend exit",FALSE
"334",560,"15_2_6_11_N",15,2,6,11,"N",2.57,0.866666666666699,11.8666666666667,24.8725528717041,88.4142837524414,20.2707920074463,83.2127075195312,29.700001180172,0.989999994635582,1,FALSE,1.7033333333333,564,-11.7436224827952,"Bend exit",FALSE
"335",561,"15_2_6_5_D",15,2,6,5,"D",2,0.78333333333333,5.78333333333333,1.75457346439362,46.3875579833984,0.963347494602203,40.1693572998047,52.1099996566772,1.25999987125397,1,FALSE,1.21666666666667,565,-4.71960816500103,"Bend entry",FALSE
"336",562,"15_2_6_5_N",15,2,6,5,"N",2,0.61666666666667,5.61666666666667,1.58738112449646,45.1099624633789,0.964353740215302,40.2142753601074,50.310001373291,1.80000096559525,1,FALSE,1.38333333333333,566,-4.40531091504548,"Bend entry",FALSE
"337",563,"15_2_6_8_D",15,2,6,8,"D",1.9,0.766666666666669,8.76666666666667,9.81703567504883,68.7182693481445,7.24266386032104,63.1497497558594,55.8899992704391,1.25999987125397,1,FALSE,1.13333333333333,567,-8.97837839726282,"Bend apex",FALSE
"338",564,"15_2_6_8_N",15,2,6,8,"N",1.9,0.866666666666671,8.86666666666667,10.1420612335205,69.4464645385742,7.24243974685669,63.1457901000977,80.1899975538254,4.41000223159791,1,FALSE,1.03333333333333,568,-9.17470598024641,"Bend apex",FALSE
"339",565,"15_3_13_1.5_D",15,3,13,1.5,"D",3.23,2.45,3.45,0.04174499,27.73669,0.002802761,12.13031,48.69,2.07,1,FALSE,0.78,569,-3.02028141291418,"Straight",FALSE
"340",566,"15_3_13_1.5_N",15,3,13,1.5,"N",3.23,2.566667,3.566667,0.04303462,28.66249,0.002797099,12.13076,52.65,4.500001,1,FALSE,0.663333,570,-3.32250849265348,"Straight",FALSE
"341",567,"15_3_13_11_D",15,3,13,11,"D",1.63,0.56667,11.56667,41.62445,67.21645,37.09626,67.22474,66.15,1.349999,1,FALSE,1.06333,571,-16.1165779821403,"Bend exit",FALSE
"342",568,"15_3_13_11_N",15,3,13,11,"N",1.63,0.633330000000001,11.63333,42.16279,67.3695,37.09339,67.39232,62.55,2.249998,1,FALSE,0.996669999999999,572,-16.3034063966264,"Bend exit",FALSE
"343",569,"15_3_13_5_D",15,3,13,5,"D",1.38,0.616667,5.616667,3.283308,44.82873,1.998949,40.06347,90,2.790002,1,FALSE,0.763333,573,-8.76508027654695,"Bend entry",FALSE
"344",571,"15_3_13_8_N",15,3,13,8,"N",1.3,0.483333,8.483333,17.84694,62.17268,14.79912,59.78488,90,3.869998,1,FALSE,0.816667,575,-14.6256653107453,"Bend apex",FALSE
